word,classification
सबसे,correct_spelling
सबेरा,incorrect_spelling
सबों,incorrect_spelling
सब्जियां,incorrect_spelling
सब्जी,correct_spelling
सब्जीवब्जी,incorrect_spelling
सब्जेक्ट,correct_spelling
सब्जेक्ट्स,incorrect_spelling
सब्द,incorrect_spelling
सभा,correct_spelling
सभाविक,incorrect_spelling
सभी,correct_spelling
सम,correct_spelling
समझ,correct_spelling
समझता,incorrect_spelling
समझती,correct_spelling
समझते,correct_spelling
समझना,correct_spelling
समझना।,incorrect_spelling
समझने,correct_spelling
समझा,correct_spelling
समझाइए,incorrect_spelling
समझाएं,incorrect_spelling
समझाएंगे,correct_spelling
समझाओं,incorrect_spelling
समझाती,incorrect_spelling
समझाते,correct_spelling
समझाना,correct_spelling
समझाने,incorrect_spelling
समझाया,correct_spelling
समझायेंगे,incorrect_spelling
समझिए,incorrect_spelling
समझे,correct_spelling
समझेंगे,incorrect_spelling
समथिंग,incorrect_spelling
समधान,incorrect_spelling
समभाल,correct_spelling
समय,correct_spelling
समयोजित,incorrect_spelling
समस्या,correct_spelling
समस्याएं,correct_spelling
समाज,correct_spelling
समाजवादी,incorrect_spelling
समाजिक,correct_spelling
समाधान,incorrect_spelling
समान,correct_spelling
समानों,incorrect_spelling
समापत,incorrect_spelling
समाप्त,correct_spelling
समायोजित,incorrect_spelling
समुदाए,incorrect_spelling
समुदाय,incorrect_spelling
समुहाई,incorrect_spelling
समोसे,correct_spelling
सम्भाल,incorrect_spelling
सम्मान,correct_spelling
सम्मानित,incorrect_spelling
सयिकिल,incorrect_spelling
सर,correct_spelling
"सर,",correct_spelling
"सर,अ",incorrect_spelling
"सर,जब",incorrect_spelling
"सर,जी",incorrect_spelling
सर.,correct_spelling
सरअह,incorrect_spelling
सरक,incorrect_spelling
सरकने,incorrect_spelling
सरकर,incorrect_spelling
सरकार,correct_spelling
सरकारी,correct_spelling
सरकारें,incorrect_spelling
सरकारों,incorrect_spelling
सरलेज,incorrect_spelling
सरवेश्वर,incorrect_spelling
सरस्वती,incorrect_spelling
सराहनीय,incorrect_spelling
सरीर,incorrect_spelling
सर्कल,correct_spelling
सर्च,correct_spelling
सर्चनात्मक,incorrect_spelling
सर्चिंग,incorrect_spelling
सर्जरी,incorrect_spelling
सर्टिफिकेट,incorrect_spelling
सर्दियों,incorrect_spelling
सर्दी,incorrect_spelling
सर्फ,incorrect_spelling
सर्व,incorrect_spelling
सर्वविदित,incorrect_spelling
सर्वश्रेष्ठ,incorrect_spelling
सर्विस,correct_spelling
सर्विसर,incorrect_spelling
सर्वेश्वर,correct_spelling
सर।,correct_spelling
सलत,incorrect_spelling
सलाद,incorrect_spelling
सलाम,incorrect_spelling
सलाह,correct_spelling
सलेक्शन,incorrect_spelling
सल्वार,incorrect_spelling
सव,incorrect_spelling
सवाक्षी,incorrect_spelling
सवार,correct_spelling
सवारी,incorrect_spelling
सवाल,correct_spelling
सवालों,incorrect_spelling
सस्टेनेबल,incorrect_spelling
सस्ता,correct_spelling
सस्ती,incorrect_spelling
सस्ते,correct_spelling
सह,incorrect_spelling
सहचनिक,incorrect_spelling
सहज,incorrect_spelling
सहन,correct_spelling
सहना,correct_spelling
सहपाठियों,incorrect_spelling
सहपाठी,incorrect_spelling
सहमत,correct_spelling
सहयोग,correct_spelling
सहयोगी,incorrect_spelling
सहर,correct_spelling
सहरी,incorrect_spelling
सहलाया,incorrect_spelling
सहल्प,incorrect_spelling
सहाय,incorrect_spelling
सहायक,incorrect_spelling
सहायता,correct_spelling
सहारा,correct_spelling
सहि,incorrect_spelling
सही,correct_spelling
सहीं,incorrect_spelling
सा,correct_spelling
"सा,",incorrect_spelling
सांग,incorrect_spelling
सांति,incorrect_spelling
सांप,incorrect_spelling
सांवरिया,incorrect_spelling
सांस,incorrect_spelling
सांस्कृतिक,incorrect_spelling
साइंटिस्ट,correct_spelling
साइंस,correct_spelling
"साइंस,",incorrect_spelling
साइकल,correct_spelling
साइकिल,correct_spelling
साइकोलॉजी,incorrect_spelling
साइट,incorrect_spelling
साइड,correct_spelling
साइन,correct_spelling
साइलेंग,incorrect_spelling
साईं,incorrect_spelling
साउथ,correct_spelling
साउन,incorrect_spelling
साजा,correct_spelling
साझा,correct_spelling
साझे,incorrect_spelling
साड़ी,correct_spelling
साडिया,correct_spelling
साडियों,incorrect_spelling
साडी,correct_spelling
साढ़े,correct_spelling
सात,correct_spelling
साथ,correct_spelling
"साथ,",correct_spelling
साथियों,incorrect_spelling
साथ।,correct_spelling
सादगी,incorrect_spelling
सादा,incorrect_spelling
सादी,correct_spelling
साधन,correct_spelling
साधना,incorrect_spelling
साधा,incorrect_spelling
साधारण,incorrect_spelling
सानु,incorrect_spelling
साप्ताहिक,incorrect_spelling
साफ,correct_spelling
साफसाफ,incorrect_spelling
साब,incorrect_spelling
साबित,correct_spelling
साबुन,incorrect_spelling
साम,incorrect_spelling
सामना,correct_spelling
सामने,correct_spelling
"सामने,",incorrect_spelling
सामान,correct_spelling
सामान्य,correct_spelling
सामान्यतः,incorrect_spelling
सामुदायिक,incorrect_spelling
साम्रगी,incorrect_spelling
सायद,correct_spelling
सार,incorrect_spelling
सारा,correct_spelling
सारांश,incorrect_spelling
सारी,correct_spelling
"सारी,",incorrect_spelling
सारे,correct_spelling
साल,correct_spelling
साला,correct_spelling
साले,correct_spelling
सालो,incorrect_spelling
सालों,incorrect_spelling
साल्व,incorrect_spelling
सावधानी,correct_spelling
साहस,correct_spelling
साहा,incorrect_spelling
साहित्य,correct_spelling
साहित्यक,incorrect_spelling
साहित्यिक,correct_spelling
साही,incorrect_spelling
सि,incorrect_spelling
सिंग,incorrect_spelling
सिंगर,incorrect_spelling
सिंगा,incorrect_spelling
सिंगार,incorrect_spelling
सिंगिंग,incorrect_spelling
सिंग्नल,incorrect_spelling
सिंपल,incorrect_spelling
सिंपली,incorrect_spelling
सिंपलीसिटी,incorrect_spelling
सिंह,incorrect_spelling
सिक,correct_spelling
सिक्थ,incorrect_spelling
सिक्योर,incorrect_spelling
सिक्रेट,incorrect_spelling
सिक्स,correct_spelling
सिक्सटी,correct_spelling
सिक्सटीन,incorrect_spelling
सिख,correct_spelling
"सिख,",incorrect_spelling
सिखते,incorrect_spelling
सिखना,incorrect_spelling
सिखने,incorrect_spelling
सिखा,correct_spelling
सिखाऊंगी,incorrect_spelling
सिखाए,incorrect_spelling
सिखाएं,incorrect_spelling
सिखाएंगे,correct_spelling
सिखाते,correct_spelling
सिखाया,correct_spelling
सिखे,incorrect_spelling
सिगनल,incorrect_spelling
सिग्नल,correct_spelling
सिच,incorrect_spelling
सिचुएशन,correct_spelling
सिजन,incorrect_spelling
सिजर,incorrect_spelling
सिटी,correct_spelling
सिफारिशो,incorrect_spelling
सिफारिस,incorrect_spelling
सिफारीश,incorrect_spelling
सिफ्ट,incorrect_spelling
सिम,correct_spelling
सिमट,incorrect_spelling
सिर,correct_spelling
सिरी,correct_spelling
सिर्फ,correct_spelling
सिर्फ़,correct_spelling
सिलीपरी,incorrect_spelling
सिलेक्ट,incorrect_spelling
सिलेक्शन,incorrect_spelling
सिलेबस,incorrect_spelling
सिस्टम,correct_spelling
सिस्टमेटिक,incorrect_spelling
सिस्टर,correct_spelling
सी,correct_spelling
सी.,incorrect_spelling
सी_वी,incorrect_spelling
सीक्रेट,correct_spelling
सीख,correct_spelling
सीखता,correct_spelling
सीखती,incorrect_spelling
सीखते,correct_spelling
सीखना,correct_spelling
सीखनी,incorrect_spelling
सीखने,correct_spelling
सीखा,correct_spelling
सीखाते,incorrect_spelling
सीखी,correct_spelling
सीखे,correct_spelling
सीखें,incorrect_spelling
सीखो,incorrect_spelling
"सीखो,",incorrect_spelling
सीखोगे,correct_spelling
सीखोगे।,incorrect_spelling
सीचुएशन,incorrect_spelling
सीट,correct_spelling
सीटे,incorrect_spelling
सीटें,incorrect_spelling
सीडी,correct_spelling
सीढ़ियां,incorrect_spelling
सीढ़ी,correct_spelling
सीढी,incorrect_spelling
सीधा,correct_spelling
सीधे,correct_spelling
सीधेसीधे,incorrect_spelling
सीन,correct_spelling
सीनियर,correct_spelling
सीनियर्स,correct_spelling
