word,classification,reason,confidence,frequency,length,is_hindi
विग,incorrect_spelling,hapax_legomenon,0.6,1,3,True
विचार,correct_spelling,high_frequency,0.7,20,5,True
विचारधारा,incorrect_spelling,hapax_legomenon,0.6,1,9,True
विचारों,incorrect_spelling,invalid_character_combination,0.9,2,7,True
विजन,correct_spelling,low_frequency,0.5,2,4,True
विजिट,correct_spelling,low_frequency,0.5,2,5,True
विजुअली,incorrect_spelling,hapax_legomenon,0.6,1,7,True
विडोज़,incorrect_spelling,hapax_legomenon,0.6,1,6,True
विथ,incorrect_spelling,hapax_legomenon,0.6,1,3,True
विदा,incorrect_spelling,hapax_legomenon,0.6,1,4,True
विदाई,incorrect_spelling,hapax_legomenon,0.6,1,5,True
विदाउट,correct_spelling,low_frequency,0.5,2,6,True
विदेश,correct_spelling,low_frequency,0.5,2,5,True
विद्यार्थियों,incorrect_spelling,invalid_character_combination,0.9,2,13,True
विद्यार्थी,incorrect_spelling,hapax_legomenon,0.6,1,10,True
विद्यालय,incorrect_spelling,hapax_legomenon,0.6,1,8,True
विना,incorrect_spelling,hapax_legomenon,0.6,1,4,True
विभिन्न,correct_spelling,low_frequency,0.5,3,7,True
वियए,incorrect_spelling,hapax_legomenon,0.6,1,4,True
वियर,correct_spelling,low_frequency,0.5,3,4,True
विराजमान,correct_spelling,low_frequency,0.5,2,8,True
विराट,incorrect_spelling,hapax_legomenon,0.6,1,5,True
विलोने,incorrect_spelling,hapax_legomenon,0.6,1,6,True
विवाह,correct_spelling,low_frequency,0.5,2,5,True
विविधता,incorrect_spelling,hapax_legomenon,0.6,1,7,True
विवेकानंद,correct_spelling,medium_frequency,0.6,9,9,True
विशाल,incorrect_spelling,hapax_legomenon,0.6,1,5,True
विशेष,incorrect_spelling,hapax_legomenon,0.6,1,5,True
विश्व,incorrect_spelling,hapax_legomenon,0.6,1,5,True
विश्वकप,incorrect_spelling,hapax_legomenon,0.6,1,7,True
विश्वनाथ,correct_spelling,low_frequency,0.5,2,8,True
विश्वविद्यालय,incorrect_spelling,hapax_legomenon,0.6,1,13,True
विश्वास,correct_spelling,medium_frequency,0.6,5,7,True
विष,correct_spelling,low_frequency,0.5,4,3,True
विषय,correct_spelling,high_frequency,0.7,10,4,True
विषयों,incorrect_spelling,invalid_character_combination,0.9,1,6,True
वी,correct_spelling,low_frequency,0.5,4,2,True
वीक,incorrect_spelling,hapax_legomenon,0.6,1,3,True
वीकेंड,incorrect_spelling,invalid_character_combination,0.9,2,6,True
वीड,incorrect_spelling,hapax_legomenon,0.6,1,3,True
वीडियो,correct_spelling,high_frequency,0.7,16,6,True
वीडियोस,correct_spelling,low_frequency,0.5,2,7,True
वुडन,correct_spelling,low_frequency,0.5,3,4,True
वुमन,correct_spelling,low_frequency,0.5,2,4,True
वू,incorrect_spelling,hapax_legomenon,0.6,1,2,True
वृद्धि,incorrect_spelling,hapax_legomenon,0.6,1,6,True
वे,correct_spelling,in_dictionary,1.0,4,2,True
वेंटिंग,incorrect_spelling,invalid_character_combination,0.9,1,7,True
वेक्टर,correct_spelling,low_frequency,0.5,2,6,True
वेगिंग,incorrect_spelling,invalid_character_combination,0.9,1,6,True
वेज,incorrect_spelling,hapax_legomenon,0.6,1,3,True
वेजिटेरियन,incorrect_spelling,hapax_legomenon,0.6,1,10,True
वेट,correct_spelling,medium_frequency,0.6,5,3,True
वेटिंग,incorrect_spelling,invalid_character_combination,0.9,2,6,True
वेडिंग,incorrect_spelling,invalid_character_combination,0.9,1,6,True
वेब,incorrect_spelling,hapax_legomenon,0.6,1,3,True
वेबसाइट,correct_spelling,low_frequency,0.5,3,7,True
वेमिंग,incorrect_spelling,invalid_character_combination,0.9,1,6,True
वेयर,correct_spelling,high_frequency,0.7,10,4,True
वेर,incorrect_spelling,hapax_legomenon,0.6,1,3,True
वेरी,incorrect_spelling,hapax_legomenon,0.6,1,4,True
वेला,incorrect_spelling,hapax_legomenon,0.6,1,4,True
वेलिवर्ड,incorrect_spelling,hapax_legomenon,0.6,1,8,True
वेली,incorrect_spelling,hapax_legomenon,0.6,1,4,True
वेल्यू,correct_spelling,low_frequency,0.5,4,6,True
वेसक,incorrect_spelling,hapax_legomenon,0.6,1,4,True
वेसे,incorrect_spelling,hapax_legomenon,0.6,1,4,True
वेस्ट,correct_spelling,medium_frequency,0.6,6,5,True
वैंसर,incorrect_spelling,invalid_character_combination,0.9,1,5,True
वैग,incorrect_spelling,hapax_legomenon,0.6,1,3,True
वैगैरा,incorrect_spelling,hapax_legomenon,0.6,1,6,True
वैज्ञानिक,incorrect_spelling,hapax_legomenon,0.6,1,9,True
वैरायटी,correct_spelling,low_frequency,0.5,2,7,True
वैल,incorrect_spelling,hapax_legomenon,0.6,1,3,True
वैल्यू,correct_spelling,medium_frequency,0.6,5,6,True
वैल्यूस,incorrect_spelling,hapax_legomenon,0.6,1,7,True
वैसा,correct_spelling,high_frequency,0.7,24,4,True
वैसी,correct_spelling,low_frequency,0.5,2,4,True
वैसे,correct_spelling,in_dictionary,1.0,102,4,True
वॉइस,correct_spelling,low_frequency,0.5,3,4,True
वॉकी,incorrect_spelling,hapax_legomenon,0.6,1,4,True
वॉच,incorrect_spelling,hapax_legomenon,0.6,1,3,True
वॉटरप्रूफ,incorrect_spelling,hapax_legomenon,0.6,1,9,True
वॉट्सएप,incorrect_spelling,hapax_legomenon,0.6,1,7,True
वॉयस,incorrect_spelling,hapax_legomenon,0.6,1,4,True
वॉल,correct_spelling,low_frequency,0.5,3,3,True
वॉलंटियर,incorrect_spelling,hapax_legomenon,0.6,1,8,True
वॉलपेपर,correct_spelling,medium_frequency,0.6,5,7,True
वॉलिंटियर,incorrect_spelling,invalid_character_combination,0.9,1,9,True
वॉली,incorrect_spelling,hapax_legomenon,0.6,1,4,True
वॉलीबॉल,incorrect_spelling,hapax_legomenon,0.6,1,7,True
वॉलीवॉल,correct_spelling,low_frequency,0.5,2,7,True
वॉलेंटियर,incorrect_spelling,invalid_character_combination,0.9,1,9,True
वॉलेज,incorrect_spelling,hapax_legomenon,0.6,1,5,True
वॉशरूम,correct_spelling,low_frequency,0.5,2,6,True
वो,correct_spelling,high_frequency,0.7,1186,2,True
"वो,",correct_spelling,low_frequency,0.5,3,3,True
वों,incorrect_spelling,invalid_character_combination,0.9,3,3,True
वोभी,incorrect_spelling,hapax_legomenon,0.6,1,4,True
वोर,incorrect_spelling,hapax_legomenon,0.6,1,3,True
वोस्त,incorrect_spelling,hapax_legomenon,0.6,1,5,True
वोह,incorrect_spelling,hapax_legomenon,0.6,1,3,True
वोही,correct_spelling,low_frequency,0.5,2,4,True
वोही।,incorrect_spelling,hapax_legomenon,0.6,1,5,True
वो।,correct_spelling,low_frequency,0.5,4,3,True
व्यक्त,incorrect_spelling,hapax_legomenon,0.6,1,6,True
व्यक्ति,correct_spelling,high_frequency,0.7,27,7,True
व्यक्तिकत,incorrect_spelling,hapax_legomenon,0.6,1,9,True
व्यक्तिगत,correct_spelling,medium_frequency,0.6,5,9,True
व्यक्तित्व,correct_spelling,low_frequency,0.5,3,10,True
व्यक्तियों,incorrect_spelling,invalid_character_combination,0.9,1,10,True
व्यतीत,incorrect_spelling,hapax_legomenon,0.6,1,6,True
व्यर्थ,correct_spelling,medium_frequency,0.6,5,6,True
व्यवस्था,correct_spelling,low_frequency,0.5,3,8,True
व्यवहार,correct_spelling,low_frequency,0.5,2,7,True
"व्यवहार,",incorrect_spelling,hapax_legomenon,0.6,1,8,True
व्यवहारिकता,incorrect_spelling,hapax_legomenon,0.6,1,11,True
व्यस्त,correct_spelling,low_frequency,0.5,2,6,True
व्याख्या,incorrect_spelling,hapax_legomenon,0.6,1,8,True
व्यापार,correct_spelling,low_frequency,0.5,4,7,True
व्यायाम,correct_spelling,low_frequency,0.5,2,7,True
"व्यायाम,",incorrect_spelling,hapax_legomenon,0.6,1,8,True
व्यू,correct_spelling,low_frequency,0.5,2,4,True
व्रेस,correct_spelling,low_frequency,0.5,2,5,True
व्हाइट,correct_spelling,low_frequency,0.5,2,6,True
व्हाइटनर,correct_spelling,low_frequency,0.5,2,8,True
व्हाई.,incorrect_spelling,hapax_legomenon,0.6,1,6,True
व्हाट्सअप,incorrect_spelling,hapax_legomenon,0.6,1,9,True
व्हाट्सएप,correct_spelling,low_frequency,0.5,4,9,True
व्हाट्सऐप,incorrect_spelling,hapax_legomenon,0.6,1,9,True
व्हीकल,incorrect_spelling,hapax_legomenon,0.6,1,6,True
व्हीलर,incorrect_spelling,hapax_legomenon,0.6,1,6,True
व्हेयर,incorrect_spelling,hapax_legomenon,0.6,1,6,True
श,correct_spelling,single_character,0.6,2,1,True
शंकर,correct_spelling,medium_frequency,0.6,5,4,True
शक,correct_spelling,low_frequency,0.5,2,2,True
शक्ति,incorrect_spelling,hapax_legomenon,0.6,1,5,True
शक्तिमान,correct_spelling,low_frequency,0.5,3,8,True
शक्तिया,incorrect_spelling,hapax_legomenon,0.6,1,7,True
शक्तियां,incorrect_spelling,invalid_character_combination,0.9,5,8,True
शक्तिशाली,incorrect_spelling,hapax_legomenon,0.6,1,9,True
शतक,correct_spelling,low_frequency,0.5,2,3,True
शब्द,incorrect_spelling,hapax_legomenon,0.6,1,4,True
शराब,incorrect_spelling,hapax_legomenon,0.6,1,4,True
शरारत,correct_spelling,high_frequency,0.7,15,5,True
शरारती,incorrect_spelling,hapax_legomenon,0.6,1,6,True
शरारते,correct_spelling,medium_frequency,0.6,5,6,True
"शरारते,",incorrect_spelling,hapax_legomenon,0.6,1,7,True
शरारतें,incorrect_spelling,invalid_character_combination,0.9,2,7,True
शरारतों,incorrect_spelling,invalid_character_combination,0.9,1,7,True
शरीर,correct_spelling,high_frequency,0.7,15,4,True
शरीरिक,incorrect_spelling,hapax_legomenon,0.6,1,6,True
शर्ट,correct_spelling,low_frequency,0.5,4,4,True
शर्त,incorrect_spelling,hapax_legomenon,0.6,1,4,True
शर्म,incorrect_spelling,hapax_legomenon,0.6,1,4,True
शर्मनाक,correct_spelling,low_frequency,0.5,2,7,True
शर्मा,correct_spelling,low_frequency,0.5,2,5,True
शर्माने,incorrect_spelling,hapax_legomenon,0.6,1,7,True
शर्मिंदगी,incorrect_spelling,invalid_character_combination,0.9,1,9,True
शहर,correct_spelling,in_dictionary,1.0,51,3,True
शहरवालों,incorrect_spelling,invalid_character_combination,0.9,1,8,True
शहरों,incorrect_spelling,invalid_character_combination,0.9,2,5,True
शांत,incorrect_spelling,invalid_character_combination,0.9,20,4,True
शांति,incorrect_spelling,invalid_character_combination,0.9,1,5,True
शांती,incorrect_spelling,invalid_character_combination,0.9,1,5,True
शाकाहारी,correct_spelling,low_frequency,0.5,2,8,True
शादियों,incorrect_spelling,invalid_character_combination,0.9,1,7,True
शादी,correct_spelling,high_frequency,0.7,53,4,True
शादीविवाह,incorrect_spelling,hapax_legomenon,0.6,1,9,True
शादी।,incorrect_spelling,hapax_legomenon,0.6,1,5,True
शाम,correct_spelling,in_dictionary,1.0,26,3,True
शामिल,correct_spelling,medium_frequency,0.6,6,5,True
शायद,correct_spelling,high_frequency,0.7,54,4,True
शायद।,incorrect_spelling,hapax_legomenon,0.6,1,5,True
शायरी,incorrect_spelling,hapax_legomenon,0.6,1,5,True
शाया,incorrect_spelling,hapax_legomenon,0.6,1,4,True
शारदा,correct_spelling,low_frequency,0.5,2,5,True
शारी,incorrect_spelling,hapax_legomenon,0.6,1,4,True
शारीरिक,correct_spelling,medium_frequency,0.6,7,7,True
"शारीरिक,",incorrect_spelling,hapax_legomenon,0.6,1,8,True
शार्क,incorrect_spelling,hapax_legomenon,0.6,1,5,True
शाला,incorrect_spelling,hapax_legomenon,0.6,1,4,True
शाहरुख,incorrect_spelling,hapax_legomenon,0.6,1,6,True
शाहिद,incorrect_spelling,hapax_legomenon,0.6,1,5,True
शिकायत,correct_spelling,medium_frequency,0.6,6,6,True
शिकायते,incorrect_spelling,hapax_legomenon,0.6,1,7,True
शिकायतें,incorrect_spelling,invalid_character_combination,0.9,2,8,True
शिकार,correct_spelling,low_frequency,0.5,2,5,True
शिक्षक,incorrect_spelling,hapax_legomenon,0.6,1,6,True
शिक्षकों,incorrect_spelling,invalid_character_combination,0.9,1,8,True
शिक्षा,correct_spelling,high_frequency,0.7,17,6,True
शिखर,incorrect_spelling,hapax_legomenon,0.6,1,4,True
शिखा,incorrect_spelling,hapax_legomenon,0.6,1,4,True
शिद्दत,incorrect_spelling,hapax_legomenon,0.6,1,6,True
शिफ़्ट,incorrect_spelling,hapax_legomenon,0.6,1,6,True
शिफ्ट,correct_spelling,low_frequency,0.5,3,5,True
शिव,correct_spelling,low_frequency,0.5,3,3,True
शिवगढ़,incorrect_spelling,hapax_legomenon,0.6,1,6,True
शिवजी,correct_spelling,low_frequency,0.5,2,5,True
शिवरात्रि,correct_spelling,low_frequency,0.5,3,9,True
शिवलिंग,incorrect_spelling,invalid_character_combination,0.9,9,7,True
शीट,incorrect_spelling,hapax_legomenon,0.6,1,3,True
शीट्स,incorrect_spelling,hapax_legomenon,0.6,1,5,True
शीप,incorrect_spelling,hapax_legomenon,0.6,1,3,True
शीशा,incorrect_spelling,hapax_legomenon,0.6,1,4,True
शुक्रिया,correct_spelling,low_frequency,0.5,3,8,True
शुगर,incorrect_spelling,hapax_legomenon,0.6,1,4,True
शुद्ध,incorrect_spelling,hapax_legomenon,0.6,1,5,True
शुभ,correct_spelling,medium_frequency,0.6,6,3,True
शुरु,correct_spelling,low_frequency,0.5,4,4,True
शुरुआत,correct_spelling,medium_frequency,0.6,9,6,True
शुरुआती,incorrect_spelling,hapax_legomenon,0.6,1,7,True
शुरुवात,incorrect_spelling,hapax_legomenon,0.6,1,7,True
शुरू,correct_spelling,high_frequency,0.7,16,4,True
शे,incorrect_spelling,hapax_legomenon,0.6,1,2,True
शेक,incorrect_spelling,hapax_legomenon,0.6,1,3,True
शेड्यूल,correct_spelling,medium_frequency,0.6,5,7,True
शेड्यू्ल्,incorrect_spelling,invalid_character_combination,0.9,1,9,True
शेफटी,incorrect_spelling,hapax_legomenon,0.6,1,5,True
शेयर,correct_spelling,high_frequency,0.7,54,4,True
शेर,correct_spelling,low_frequency,0.5,3,3,True
शेल्फ,incorrect_spelling,hapax_legomenon,0.6,1,5,True
शेल्फ्स,correct_spelling,low_frequency,0.5,2,7,True
शैक्षणिक,incorrect_spelling,hapax_legomenon,0.6,1,8,True
शैलियों,incorrect_spelling,invalid_character_combination,0.9,1,7,True
शैली,correct_spelling,medium_frequency,0.6,7,4,True
शॉप,correct_spelling,medium_frequency,0.6,5,3,True
शॉपिंग,incorrect_spelling,invalid_character_combination,0.9,1,6,True
शो,correct_spelling,low_frequency,0.5,2,2,True
शोक,correct_spelling,medium_frequency,0.6,6,3,True
शोप,incorrect_spelling,hapax_legomenon,0.6,1,3,True
शोर,incorrect_spelling,hapax_legomenon,0.6,1,3,True
शोरूम,incorrect_spelling,hapax_legomenon,0.6,1,5,True
शोषण,incorrect_spelling,hapax_legomenon,0.6,1,4,True
शौक,correct_spelling,high_frequency,0.7,13,3,True
शौक़,incorrect_spelling,hapax_legomenon,0.6,1,4,True
शौकीन,correct_spelling,low_frequency,0.5,2,5,True
श्री,incorrect_spelling,hapax_legomenon,0.6,1,4,True
श्रीमान,incorrect_spelling,hapax_legomenon,0.6,1,7,True
श्रुति,incorrect_spelling,hapax_legomenon,0.6,1,6,True
श्वेताभ,incorrect_spelling,hapax_legomenon,0.6,1,7,True
स,correct_spelling,single_character,0.6,2,1,True
"स,",english_transliteration,non_devanagari,0.7,1,2,False
स-,english_transliteration,non_devanagari,0.7,1,2,False
संख्या,incorrect_spelling,hapax_legomenon,0.6,1,6,True
संगीत,correct_spelling,medium_frequency,0.6,5,5,True
संग्दित,incorrect_spelling,hapax_legomenon,0.6,1,7,True
संचय,incorrect_spelling,hapax_legomenon,0.6,1,4,True
संचार,incorrect_spelling,hapax_legomenon,0.6,1,5,True
संजीदगी,incorrect_spelling,hapax_legomenon,0.6,1,7,True
संजो,incorrect_spelling,hapax_legomenon,0.6,1,4,True
संजोग,incorrect_spelling,hapax_legomenon,0.6,1,5,True
संतुलन,correct_spelling,medium_frequency,0.6,6,6,True
